packet_version_number,packet_type,secondary_header_flag,application_process_id_process_id,application_process_id_packet_category,sequence_flags,sequence_count,data_length,coarse_time,fine_time,sync_marker,data_take_id,ecc_number,ignore_0,test_mode,rx_channel_id,instrument_configuration_id,sub_commutated_index,sub_commutated_data,space_packet_count,pri_count,error_flag,ignore_1,baq_mode,baq_block_length,ignore_2,range_decimation,rx_gain,tx_ramp_rate_polarity,tx_ramp_rate_magnitude,tx_pulse_start_frequency_polarity,tx_pulse_start_frequency_magnitude,tx_pulse_length,ignore_3,rank,pulse_repetition_interval,sampling_window_start_time,sampling_window_length,sab_ssb_calibration_p,sab_ssb_polarisation,sab_ssb_temp_comp,sab_ssb_ignore_0,sab_ssb_elevation_beam_address,sab_ssb_ignore_1,sab_ssb_azimuth_beam_address,ses_ssb_cal_mode,ses_ssb_ignore_0,ses_ssb_tx_pulse_number,ses_ssb_signal_type,ses_ssb_ignore_1,ses_ssb_swap,ses_ssb_swath_number,number_of_quads,ignore_4,azi,baq_n,baqmod,cal_iter,ele_count,cal_mode,cal_p,cal_type,data_delay,offset,packet_idx,pol,rgdec,rx,signal_type,swath,swl,swst,tstmod,txpl,txpl_,txprr,txprr_,txpsf
0,0,1,65,12,3,198,11765,1366374708,5898,892270675,194628384,11,0,0,1,7,7,61959,198,4013,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,190,0,1,1,2,4406,2495784,198,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,199,11765,1366374708,5933,892270675,194628384,11,0,0,1,7,8,61135,199,4014,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,191,0,1,1,2,4406,2507556,199,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,200,11765,1366374708,5968,892270675,194628384,11,0,0,1,7,9,16714,200,4015,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,192,0,1,1,2,4406,2519328,200,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,201,11765,1366374708,6003,892270675,194628384,11,0,0,1,7,10,61514,201,4016,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,193,0,1,1,2,4406,2531100,201,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,202,11765,1366374708,6038,892270675,194628384,11,0,0,1,7,11,40914,202,4017,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,194,0,1,1,2,4406,2542872,202,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,203,11765,1366374708,6073,892270675,194628384,11,0,0,1,7,12,14150,203,4018,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,195,0,1,1,2,4406,2554644,203,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,204,11765,1366374708,6108,892270675,194628384,11,0,0,1,7,13,50408,204,4019,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,196,0,1,1,2,4406,2566416,204,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,205,11765,1366374708,6143,892270675,194628384,11,0,0,1,7,14,9931,205,4020,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,197,0,1,1,2,4406,2578188,205,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,206,11765,1366374708,6178,892270675,194628384,11,0,0,1,7,15,50530,206,4021,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,198,0,1,1,2,4406,2589960,206,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,207,11765,1366374708,6213,892270675,194628384,11,0,0,1,7,16,23663,207,4022,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,199,0,1,1,2,4406,2601732,207,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,208,11765,1366374708,6598,892270675,194628384,11,0,0,1,7,17,50632,208,4033,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,200,0,1,1,3,4406,2613504,208,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,209,11765,1366374708,6633,892270675,194628384,11,0,0,1,7,18,26600,209,4034,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,201,0,1,1,3,4406,2625276,209,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,210,11765,1366374708,6668,892270675,194628384,11,0,0,1,7,19,81,210,4035,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,202,0,1,1,3,4406,2637048,210,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,211,11765,1366374708,6703,892270675,194628384,11,0,0,1,7,20,28985,211,4036,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,203,0,1,1,3,4406,2648820,211,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,212,11765,1366374708,6739,892270675,194628384,11,0,0,1,7,21,13056,212,4037,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,204,0,1,1,3,4406,2660592,212,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,213,11765,1366374708,6774,892270675,194628384,11,0,0,1,7,22,0,213,4038,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,205,0,1,1,3,4406,2672364,213,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,214,11765,1366374708,6809,892270675,194628384,11,0,0,1,7,23,48324,214,4039,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,206,0,1,1,3,4406,2684136,214,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,215,11765,1366374708,6844,892270675,194628384,11,0,0,1,7,24,63701,215,4040,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,207,0,1,1,3,4406,2695908,215,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,216,11765,1366374708,6879,892270675,194628384,11,0,0,1,7,25,48959,216,4041,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,208,0,1,1,3,4406,2707680,216,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,217,11765,1366374708,6914,892270675,194628384,11,0,0,1,7,26,9015,217,4042,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,209,0,1,1,3,4406,2719452,217,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,218,11765,1366374708,6949,892270675,194628384,11,0,0,1,7,27,16041,218,4043,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,210,0,1,1,3,4406,2731224,218,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,219,11765,1366374708,6984,892270675,194628384,11,0,0,1,7,28,50851,219,4044,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,211,0,1,1,3,4406,2742996,219,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,220,11765,1366374708,7019,892270675,194628384,11,0,0,1,7,29,16147,220,4045,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,212,0,1,1,3,4406,2754768,220,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,221,11765,1366374708,7054,892270675,194628384,11,0,0,1,7,30,33286,221,4046,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,213,0,1,1,3,4406,2766540,221,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,222,11765,1366374708,7089,892270675,194628384,11,0,0,1,7,31,47260,222,4047,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,214,0,1,1,3,4406,2778312,222,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,223,11765,1366374708,7124,892270675,194628384,11,0,0,1,7,32,13843,223,4048,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,215,0,1,1,3,4406,2790084,223,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,224,11765,1366374708,7159,892270675,194628384,11,0,0,1,7,33,47732,224,4049,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,216,0,1,1,3,4406,2801856,224,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,225,11765,1366374708,7194,892270675,194628384,11,0,0,1,7,34,54124,225,4050,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,217,0,1,1,3,4406,2813628,225,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,226,11765,1366374708,7229,892270675,194628384,11,0,0,1,7,35,47619,226,4051,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,218,0,1,1,3,4406,2825400,226,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,227,11765,1366374708,7264,892270675,194628384,11,0,0,1,7,36,43376,227,4052,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,219,0,1,1,3,4406,2837172,227,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,228,11765,1366374708,7299,892270675,194628384,11,0,0,1,7,37,81,228,4053,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,220,0,1,1,3,4406,2848944,228,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,229,11765,1366374708,7334,892270675,194628384,11,0,0,1,7,38,28985,229,4054,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,221,0,1,1,3,4406,2860716,229,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,230,11765,1366374708,7369,892270675,194628384,11,0,0,1,7,39,13024,230,4055,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,222,0,1,1,3,4406,2872488,230,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,231,11765,1366374708,7404,892270675,194628384,11,0,0,1,7,40,0,231,4056,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,223,0,1,1,3,4406,2884260,231,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,232,11765,1366374708,7439,892270675,194628384,11,0,0,1,7,41,1280,232,4057,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,224,0,1,1,3,4406,2896032,232,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,233,11765,1366374708,7474,892270675,194628384,11,0,0,1,7,42,192,233,4058,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,225,0,1,1,3,4406,2907804,233,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,234,11765,1366374708,7509,892270675,194628384,11,0,0,1,7,43,21588,234,4059,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,226,0,1,1,3,4406,2919576,234,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,235,11765,1366374708,7544,892270675,194628384,11,0,0,1,7,44,22610,235,4060,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,227,0,1,1,3,4406,2931348,235,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,236,11765,1366374708,7579,892270675,194628384,11,0,0,1,7,45,21077,236,4061,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,228,0,1,1,3,4406,2943120,236,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,237,11765,1366374708,7614,892270675,194628384,11,0,0,1,7,46,21331,237,4062,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,229,0,1,1,3,4406,2954892,237,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,238,11765,1366374708,7649,892270675,194628384,11,0,0,1,7,47,24661,238,4063,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,230,0,1,1,3,4406,2966664,238,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,239,11765,1366374708,7684,892270675,194628384,11,0,0,1,7,48,21850,239,4064,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,231,0,1,1,3,4406,2978436,239,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,240,11765,1366374708,7719,892270675,194628384,11,0,0,1,7,49,21589,240,4065,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,232,0,1,1,3,4406,2990208,240,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,241,11765,1366374708,7754,892270675,194628384,11,0,0,1,7,50,24919,241,4066,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,233,0,1,1,3,4406,3001980,241,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,242,11765,1366374708,7790,892270675,194628384,11,0,0,1,7,51,22360,242,4067,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,234,0,1,1,3,4406,3013752,242,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,243,11765,1366374708,7825,892270675,194628384,11,0,0,1,7,52,22616,243,4068,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,235,0,1,1,3,4406,3025524,243,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,244,11765,1366374708,7860,892270675,194628384,11,0,0,1,7,53,23634,244,4069,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,236,0,1,1,3,4406,3037296,244,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,245,11765,1366374708,7895,892270675,194628384,11,0,0,1,7,54,21080,245,4070,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,237,0,1,1,3,4406,3049068,245,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,246,11765,1366374708,7930,892270675,194628384,11,0,0,1,7,55,21845,246,4071,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,238,0,1,1,3,4406,3060840,246,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,247,11765,1366374708,7965,892270675,194628384,11,0,0,1,7,56,24661,247,4072,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,239,0,1,1,3,4406,3072612,247,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,248,11765,1366374708,8000,892270675,194628384,11,0,0,1,7,57,21853,248,4073,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,240,0,1,1,3,4406,3084384,248,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,249,11765,1366374708,8035,892270675,194628384,11,0,0,1,7,58,20047,249,4074,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,241,0,1,1,3,4406,3096156,249,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,250,11765,1366374708,8070,892270675,194628384,11,0,0,1,7,59,24402,250,4075,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,242,0,1,1,3,4406,3107928,250,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,251,11765,1366374708,8105,892270675,194628384,11,0,0,1,7,60,21077,251,4076,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,243,0,1,1,3,4406,3119700,251,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,252,11765,1366374708,8140,892270675,194628384,11,0,0,1,7,61,21589,252,4077,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,244,0,1,1,3,4406,3131472,252,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,253,11765,1366374708,8175,892270675,194628384,11,0,0,1,7,62,22353,253,4078,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,245,0,1,1,3,4406,3143244,253,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,254,11765,1366374708,8210,892270675,194628384,11,0,0,1,7,63,20559,254,4079,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,246,0,1,1,3,4406,3155016,254,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,255,11765,1366374708,8245,892270675,194628384,11,0,0,1,7,64,90,255,4080,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,247,0,1,1,3,4406,3166788,255,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,256,11765,1366374708,8280,892270675,194628384,11,0,0,1,7,1,49426,256,4081,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,1,1,0,0,11,0,0,50,2340,0,1,31,0,248,0,1,1,3,4406,3178560,256,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,257,11765,1366374708,8315,892270675,194628384,11,0,0,1,7,2,7931,257,4082,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,11,0,0,1,0,0,11,0,0,50,2340,0,0,31,0,249,0,1,1,3,4406,3190332,257,7,1,1,11,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,258,11765,1366374708,8700,892270675,194628384,11,0,0,1,7,3,20714,258,4093,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,250,0,1,1,4,4406,3202104,258,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,259,11765,1366374708,8735,892270675,194628384,11,0,0,1,7,4,63149,259,4094,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,251,0,1,1,4,4406,3213876,259,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,260,11765,1366374708,8770,892270675,194628384,11,0,0,1,7,5,49495,260,4095,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,252,0,1,1,4,4406,3225648,260,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,261,11765,1366374708,8805,892270675,194628384,11,0,0,1,7,6,22723,261,4096,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,253,0,1,1,4,4406,3237420,261,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,262,11765,1366374708,8841,892270675,194628384,11,0,0,1,7,7,61959,262,4097,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,254,0,1,1,4,4406,3249192,262,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,263,11765,1366374708,8876,892270675,194628384,11,0,0,1,7,8,61135,263,4098,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,255,0,1,1,4,4406,3260964,263,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,264,11765,1366374708,8911,892270675,194628384,11,0,0,1,7,9,16714,264,4099,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,256,0,1,1,4,4406,3272736,264,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,265,11765,1366374708,8946,892270675,194628384,11,0,0,1,7,10,61514,265,4100,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,257,0,1,1,4,4406,3284508,265,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,266,11765,1366374708,8981,892270675,194628384,11,0,0,1,7,11,40914,266,4101,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,258,0,1,1,4,4406,3296280,266,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
